osm_type,osm_id,name,place_type,amenity,tourism,cuisine,lat,lon,addr_housenumber,addr_street,addr_city,addr_postcode,address,phone,website,opening_hours,wheelchair,brand,source,tags_json,address_clean,dist_to_center_km,text,eval_label,google_rating,google_user_rating_count,rating_source,cuisine_original,cuisine_source_url,cuisine_enrichment_confidence,cuisine_enrichment_method,cuisine_updated
way,315560681,Greely Hot Pizzeria,restaurant,restaurant,Unknown,pizza,45.2653566,-75.5621583,1341,Meadow Drive,Ottawa,K4P 1N3,1341 Meadow Drive,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/315560681"", ""addr:housenumber"": ""1341"", ""addr:postcode"": ""K4P 1N3"", ""addr:street"": ""Meadow Drive"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""name"": ""Greely Hot Pizzeria"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","1341 Meadow Drive, Ottawa K4P 1N3",20.31843879646967,"Greely Hot Pizzeria restaurant Unknown 1341 Meadow Drive, Ottawa K4P 1N3 {""@id"": ""way/315560681"", ""addr:housenumber"": ""1341"", ""addr:postcode"": ""K4P 1N3"", ""addr:street"": ""Meadow Drive"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""name"": ""Greely Hot Pizzeria"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",Unknown,,,,Unknown,https://greelyhotpizza.ca/,medium,web_research,True
way,319189955,Residence Inn,hotel,Unknown,hotel,Unknown,45.3692078,-75.6653577,1172,Walkley Road,Ottawa,Unknown,1172 Walkley Road,,,,Unknown,Residence Inn,,"{""@id"": ""way/319189955"", ""addr:housenumber"": ""1172"", ""addr:street"": ""Walkley Road"", ""alt_name"": ""Residence Inn Ottawa Airport"", ""brand"": ""Residence Inn"", ""brand:wikidata"": ""Q7315394"", ""brand:wikipedia"": ""en:Residence Inn by Marriott"", ""building"": ""hotel"", ""building:levels"": ""5"", ""name"": ""Residence Inn"", ""official_name"": ""Residence Inn by Marriott"", ""operator"": ""Marriott"", ""survey:date"": ""2012-11-14"", ""tourism"": ""hotel"", ""@geometry"": ""center""}","1172 Walkley Road, Ottawa Unknown",6.323896973712226,"Residence Inn hotel Unknown 1172 Walkley Road, Ottawa Unknown {""@id"": ""way/319189955"", ""addr:housenumber"": ""1172"", ""addr:street"": ""Walkley Road"", ""alt_name"": ""Residence Inn Ottawa Airport"", ""brand"": ""Residence Inn"", ""brand:wikidata"": ""Q7315394"", ""brand:wikipedia"": ""en:Residence Inn by Marriott"", ""building"": ""hotel"", ""building:levels"": ""5"", ""name"": ""Residence Inn"", ""official_name"": ""Residence Inn by Marriott"", ""operator"": ""Marriott"", ""survey:date"": ""2012-11-14"", ""tourism"": ""hotel"", ""@geometry"": ""center""}",hotel,,,,Unknown,,,,False
way,319811085,Safari Grill,restaurant,restaurant,Unknown,african,45.4320675,-75.6891452,360,St. Patrick Street,Ottawa,Unknown,360 St. Patrick Street,+1 613-252-8577,https://safarigrill-restaurant.com/,,Unknown,Unknown,,"{""@id"": ""way/319811085"", ""addr:housenumber"": ""360"", ""addr:street"": ""St. Patrick Street"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""african"", ""name"": ""Safari Grill"", ""phone"": ""+1 613-252-8577"", ""website"": ""https://safarigrill-restaurant.com/"", ""@geometry"": ""center""}","360 St. Patrick Street, Ottawa Unknown",1.332617730106009,"Safari Grill restaurant african 360 St. Patrick Street, Ottawa Unknown {""@id"": ""way/319811085"", ""addr:housenumber"": ""360"", ""addr:street"": ""St. Patrick Street"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""african"", ""name"": ""Safari Grill"", ""phone"": ""+1 613-252-8577"", ""website"": ""https://safarigrill-restaurant.com/"", ""@geometry"": ""center""}",african,,,,african,,,,False
way,319963370,Shifa Restaurant,restaurant,restaurant,Unknown,somali;east_african,45.352795,-75.777875,1115,Cobden Road,Ottawa,Unknown,1115 Cobden Road,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/319963370"", ""addr:housenumber"": ""1115"", ""addr:street"": ""Cobden Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""name"": ""Shifa Restaurant"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","1115 Cobden Road, Ottawa Unknown",9.902360361584106,"Shifa Restaurant restaurant Unknown 1115 Cobden Road, Ottawa Unknown {""@id"": ""way/319963370"", ""addr:housenumber"": ""1115"", ""addr:street"": ""Cobden Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""name"": ""Shifa Restaurant"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",Unknown,,,,Unknown,https://www.facebook.com/groups/645889642753877/posts/685094225500085/,medium,web_research,True
way,320898322,Golden BBQ Grill,restaurant,restaurant,Unknown,chinese,45.426832,-75.6394309,1060,St-Laurent Boulevard,Ottawa,Unknown,1060 St-Laurent Boulevard,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/320898322"", ""addr:housenumber"": ""1060"", ""addr:street"": ""St-Laurent Boulevard"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""chinese"", ""name"": ""Golden BBQ Grill"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","1060 St-Laurent Boulevard, Ottawa Unknown",4.547259928761798,"Golden BBQ Grill restaurant chinese 1060 St-Laurent Boulevard, Ottawa Unknown {""@id"": ""way/320898322"", ""addr:housenumber"": ""1060"", ""addr:street"": ""St-Laurent Boulevard"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""chinese"", ""name"": ""Golden BBQ Grill"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",chinese,,,,chinese,,,,False
way,320898350,Boston Pizza,restaurant,restaurant,Unknown,pizza,45.4270421,-75.6384118,1055,St-Laurent Boulevard,Ottawa,K1K 3B1,1055 St-Laurent Boulevard,,,Mo-Sa 11:00-01:00; Su 11:00-00:00,Unknown,Boston Pizza,,"{""@id"": ""way/320898350"", ""addr:housenumber"": ""1055"", ""addr:postcode"": ""K1K 3B1"", ""addr:street"": ""St-Laurent Boulevard"", ""amenity"": ""restaurant"", ""brand"": ""Boston Pizza"", ""brand:wikidata"": ""Q894578"", ""brand:wikipedia"": ""en:Boston Pizza"", ""building"": ""retail"", ""building:colour"": ""grey"", ""building:levels"": ""1"", ""building:material"": ""stucco"", ""cuisine"": ""pizza"", ""name"": ""Boston Pizza"", ""opening_hours"": ""Mo-Sa 11:00-01:00; Su 11:00-00:00"", ""@geometry"": ""center""}","1055 St-Laurent Boulevard, Ottawa K1K 3B1",4.62916931928769,"Boston Pizza restaurant pizza 1055 St-Laurent Boulevard, Ottawa K1K 3B1 {""@id"": ""way/320898350"", ""addr:housenumber"": ""1055"", ""addr:postcode"": ""K1K 3B1"", ""addr:street"": ""St-Laurent Boulevard"", ""amenity"": ""restaurant"", ""brand"": ""Boston Pizza"", ""brand:wikidata"": ""Q894578"", ""brand:wikipedia"": ""en:Boston Pizza"", ""building"": ""retail"", ""building:colour"": ""grey"", ""building:levels"": ""1"", ""building:material"": ""stucco"", ""cuisine"": ""pizza"", ""name"": ""Boston Pizza"", ""opening_hours"": ""Mo-Sa 11:00-01:00; Su 11:00-00:00"", ""@geometry"": ""center""}",pizza,,,,pizza,,,,False
way,321072596,Golden Bowl,restaurant,restaurant,Unknown,chinese,45.418063,-75.6105485,1598,Cyrville Road,Ottawa,Unknown,1598 Cyrville Road,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/321072596"", ""addr:housenumber"": ""1598"", ""addr:street"": ""Cyrville Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""chinese"", ""name"": ""Golden Bowl"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","1598 Cyrville Road, Ottawa Unknown",6.773810562997584,"Golden Bowl restaurant chinese 1598 Cyrville Road, Ottawa Unknown {""@id"": ""way/321072596"", ""addr:housenumber"": ""1598"", ""addr:street"": ""Cyrville Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""chinese"", ""name"": ""Golden Bowl"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",chinese,,,,chinese,,,,False
way,322817753,EVOO Greek Kitchen,restaurant,restaurant,Unknown,greek,45.3991616,-75.708921,438,Preston Street,Ottawa,Unknown,438 Preston Street,+1-613-695-3860,https://www.evoogreekkitchen.ca/,"Tu-Fr 11:30-14:30,17:00-22:00; Sa 17:00-23:00; Su 12:00-22:00",Unknown,Unknown,City of Ottawa;EVOO Website,"{""@id"": ""way/322817753"", ""addr:housenumber"": ""438"", ""addr:street"": ""Preston Street"", ""amenity"": ""restaurant"", ""bar"": ""yes"", ""building"": ""commercial"", ""cuisine"": ""greek"", ""mapillary"": ""903943456839312"", ""name"": ""EVOO Greek Kitchen"", ""opening_hours"": ""Tu-Fr 11:30-14:30,17:00-22:00; Sa 17:00-23:00; Su 12:00-22:00"", ""outdoor_seating"": ""yes"", ""phone"": ""+1-613-695-3860"", ""reservation"": ""yes"", ""source"": ""City of Ottawa;EVOO Website"", ""takeaway"": ""yes"", ""website"": ""https://www.evoogreekkitchen.ca/"", ""website:menu"": ""https://www.evoogreekkitchen.ca/menu"", ""@geometry"": ""center""}","438 Preston Street, Ottawa Unknown",2.647072681194921,"EVOO Greek Kitchen restaurant greek 438 Preston Street, Ottawa Unknown {""@id"": ""way/322817753"", ""addr:housenumber"": ""438"", ""addr:street"": ""Preston Street"", ""amenity"": ""restaurant"", ""bar"": ""yes"", ""building"": ""commercial"", ""cuisine"": ""greek"", ""mapillary"": ""903943456839312"", ""name"": ""EVOO Greek Kitchen"", ""opening_hours"": ""Tu-Fr 11:30-14:30,17:00-22:00; Sa 17:00-23:00; Su 12:00-22:00"", ""outdoor_seating"": ""yes"", ""phone"": ""+1-613-695-3860"", ""reservation"": ""yes"", ""source"": ""City of Ottawa;EVOO Website"", ""takeaway"": ""yes"", ""website"": ""https://www.evoogreekkitchen.ca/"", ""website:menu"": ""https://www.evoogreekkitchen.ca/menu"", ""@geometry"": ""center""}",greek,,,,greek,,,,False
way,323570228,WelcomINNS Ottawa,hotel,Unknown,hotel,Unknown,45.4223995,-75.6327665,1220,Michael Street North,Ottawa,K1J 7T1,1220 Michael Street North,+1-613-748-7800,https://welcominns.com/,,yes,Unknown,City of Ottawa,"{""@id"": ""way/323570228"", ""addr:housenumber"": ""1220"", ""addr:postcode"": ""K1J 7T1"", ""addr:street"": ""Michael Street North"", ""building"": ""hotel"", ""building:levels"": ""7"", ""internet_access"": ""wlan"", ""name"": ""WelcomINNS Ottawa"", ""phone"": ""+1-613-748-7800"", ""roof:levels"": ""0"", ""source"": ""City of Ottawa"", ""tourism"": ""hotel"", ""website"": ""https://welcominns.com/"", ""wheelchair"": ""yes"", ""wikidata"": ""Q111887256"", ""@geometry"": ""center""}","1220 Michael Street North, Ottawa K1J 7T1",5.029740485013644,"WelcomINNS Ottawa hotel Unknown 1220 Michael Street North, Ottawa K1J 7T1 {""@id"": ""way/323570228"", ""addr:housenumber"": ""1220"", ""addr:postcode"": ""K1J 7T1"", ""addr:street"": ""Michael Street North"", ""building"": ""hotel"", ""building:levels"": ""7"", ""internet_access"": ""wlan"", ""name"": ""WelcomINNS Ottawa"", ""phone"": ""+1-613-748-7800"", ""roof:levels"": ""0"", ""source"": ""City of Ottawa"", ""tourism"": ""hotel"", ""website"": ""https://welcominns.com/"", ""wheelchair"": ""yes"", ""wikidata"": ""Q111887256"", ""@geometry"": ""center""}",hotel,,,,Unknown,,,,False
way,324322251,Happy Lam,restaurant,restaurant,Unknown,chinese,45.2822731,-75.5711103,5469,Bank Street,Ottawa,Unknown,5469 Bank Street,,,,Unknown,Unknown,,"{""@id"": ""way/324322251"", ""addr:housenumber"": ""5469"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""chinese"", ""name"": ""Happy Lam"", ""@geometry"": ""center""}","5469 Bank Street, Ottawa Unknown",18.35079437662424,"Happy Lam restaurant chinese 5469 Bank Street, Ottawa Unknown {""@id"": ""way/324322251"", ""addr:housenumber"": ""5469"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""chinese"", ""name"": ""Happy Lam"", ""@geometry"": ""center""}",chinese,,,,chinese,,,,False
way,361986655,Pho Bo Ga 1,restaurant,restaurant,Unknown,vietnamese,45.4096892,-75.7095004,12,Lebreton Street North,Ottawa,Unknown,12 Lebreton Street North,,,,Unknown,Unknown,,"{""@id"": ""way/361986655"", ""addr:housenumber"": ""12"", ""addr:street"": ""Lebreton Street North"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""vietnamese"", ""name"": ""Pho Bo Ga 1"", ""@geometry"": ""center""}","12 Lebreton Street North, Ottawa Unknown",1.6268220644717415,"Pho Bo Ga 1 restaurant vietnamese 12 Lebreton Street North, Ottawa Unknown {""@id"": ""way/361986655"", ""addr:housenumber"": ""12"", ""addr:street"": ""Lebreton Street North"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""vietnamese"", ""name"": ""Pho Bo Ga 1"", ""@geometry"": ""center""}",vietnamese,,,,vietnamese,,,,False
way,363281555,Travellers Haven Motel,motel,Unknown,motel,Unknown,45.3093031,-75.7010221,2747,Prince Of Wales Drive,Ottawa,Unknown,2747 Prince Of Wales Drive,,,,Unknown,Unknown,,"{""@id"": ""way/363281555"", ""addr:housenumber"": ""2747"", ""addr:street"": ""Prince Of Wales Drive"", ""building"": ""hotel"", ""name"": ""Travellers Haven Motel"", ""tourism"": ""motel"", ""@geometry"": ""center""}","2747 Prince Of Wales Drive, Ottawa Unknown",12.479298880802949,"Travellers Haven Motel motel Unknown 2747 Prince Of Wales Drive, Ottawa Unknown {""@id"": ""way/363281555"", ""addr:housenumber"": ""2747"", ""addr:street"": ""Prince Of Wales Drive"", ""building"": ""hotel"", ""name"": ""Travellers Haven Motel"", ""tourism"": ""motel"", ""@geometry"": ""center""}",motel,,,,Unknown,,,,False
way,380253018,Al's Diner,restaurant,restaurant,Unknown,breakfast,45.377865,-75.749738,834,Clyde Avenue North,Ottawa,Unknown,834 Clyde Avenue North,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/380253018"", ""addr:housenumber"": ""834"", ""addr:street"": ""Clyde Avenue North"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""breakfast"", ""delivery"": ""no"", ""name"": ""Al's Diner"", ""source"": ""City of Ottawa"", ""takeaway"": ""yes"", ""@geometry"": ""center""}","834 Clyde Avenue North, Ottawa Unknown",6.3535806416265626,"Al's Diner restaurant breakfast 834 Clyde Avenue North, Ottawa Unknown {""@id"": ""way/380253018"", ""addr:housenumber"": ""834"", ""addr:street"": ""Clyde Avenue North"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""breakfast"", ""delivery"": ""no"", ""name"": ""Al's Diner"", ""source"": ""City of Ottawa"", ""takeaway"": ""yes"", ""@geometry"": ""center""}",breakfast,,,,breakfast,,,,False
way,385064079,Sharpfle Waffle,restaurant,restaurant,Unknown,korean;waffle,45.4072095,-75.7305065,173,Hinchey Avenue,Ottawa,Unknown,173 Hinchey Avenue,,,"Mo,Th-Su 10:00-18:00; Tu-We 10:00-17:00",Unknown,Unknown,,"{""@id"": ""way/385064079"", ""addr:housenumber"": ""173"", ""addr:street"": ""Hinchey Avenue"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""check_date"": ""2024-12-17"", ""cuisine"": ""korean;waffle"", ""name"": ""Sharpfle Waffle"", ""opening_hours"": ""Mo,Th-Su 10:00-18:00; Tu-We 10:00-17:00"", ""@geometry"": ""center""}","173 Hinchey Avenue, Ottawa Unknown",3.0469391447585306,"Sharpfle Waffle restaurant korean;waffle 173 Hinchey Avenue, Ottawa Unknown {""@id"": ""way/385064079"", ""addr:housenumber"": ""173"", ""addr:street"": ""Hinchey Avenue"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""check_date"": ""2024-12-17"", ""cuisine"": ""korean;waffle"", ""name"": ""Sharpfle Waffle"", ""opening_hours"": ""Mo,Th-Su 10:00-18:00; Tu-We 10:00-17:00"", ""@geometry"": ""center""}",korean;waffle,,,,korean;waffle,,,,False
way,387943099,Cumberland pizza,restaurant,restaurant,Unknown,pizza,45.4299768,-75.6845292,152,Nelson Street,Ottawa,Unknown,152 Nelson Street,,,,Unknown,Unknown,,"{""@id"": ""way/387943099"", ""addr:housenumber"": ""152"", ""addr:street"": ""Nelson Street"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""cuisine"": ""pizza"", ""name"": ""Cumberland pizza"", ""takeaway"": ""yes"", ""@geometry"": ""center""}","152 Nelson Street, Ottawa Unknown",1.36610468954381,"Cumberland pizza restaurant pizza 152 Nelson Street, Ottawa Unknown {""@id"": ""way/387943099"", ""addr:housenumber"": ""152"", ""addr:street"": ""Nelson Street"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""cuisine"": ""pizza"", ""name"": ""Cumberland pizza"", ""takeaway"": ""yes"", ""@geometry"": ""center""}",pizza,,,,pizza,,,,False
way,394672022,Beacon Hill Motel,motel,Unknown,motel,Unknown,45.445961,-75.6133685,1668,Montréal Road,Ottawa,Unknown,1668 Montréal Road,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/394672022"", ""addr:housenumber"": ""1668"", ""addr:street"": ""Montréal Road"", ""building"": ""hotel"", ""name"": ""Beacon Hill Motel"", ""source"": ""City of Ottawa"", ""tourism"": ""motel"", ""@geometry"": ""center""}","1668 Montréal Road, Ottawa Unknown",7.084262024933673,"Beacon Hill Motel motel Unknown 1668 Montréal Road, Ottawa Unknown {""@id"": ""way/394672022"", ""addr:housenumber"": ""1668"", ""addr:street"": ""Montréal Road"", ""building"": ""hotel"", ""name"": ""Beacon Hill Motel"", ""source"": ""City of Ottawa"", ""tourism"": ""motel"", ""@geometry"": ""center""}",motel,,,,Unknown,,,,False
way,402363821,Mati,restaurant,restaurant,Unknown,international,45.4000214,-75.7094059,428,Preston Street,Ottawa,Unknown,428 Preston Street,+1-613-569-9998,,,Unknown,Unknown,survey,"{""@id"": ""way/402363821"", ""addr:housenumber"": ""428"", ""addr:street"": ""Preston Street"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""international"", ""mapillary"": ""4485818491447210"", ""name"": ""Mati"", ""phone"": ""+1-613-569-9998"", ""source"": ""survey"", ""@geometry"": ""center""}","428 Preston Street, Ottawa Unknown",2.571355217998529,"Mati restaurant international 428 Preston Street, Ottawa Unknown {""@id"": ""way/402363821"", ""addr:housenumber"": ""428"", ""addr:street"": ""Preston Street"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""international"", ""mapillary"": ""4485818491447210"", ""name"": ""Mati"", ""phone"": ""+1-613-569-9998"", ""source"": ""survey"", ""@geometry"": ""center""}",international,,,,international,,,,False
node,408440359,Swiss Hotel,hotel,Unknown,hotel,Unknown,45.4269258,-75.68642,89,Daly Avenue,Ottawa,Unknown,89 Daly Avenue,+1 613-237-0335,https://swisshotel.ca/,,no,Unknown,,"{""@id"": ""node/408440359"", ""addr:housenumber"": ""89"", ""addr:street"": ""Daly Avenue"", ""email"": ""info@swisshotel.ca"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""name"": ""Swiss Hotel"", ""phone"": ""+1 613-237-0335"", ""price"": ""CAD 130"", ""smoking"": ""no"", ""stars"": ""3"", ""tourism"": ""hotel"", ""website"": ""https://swisshotel.ca/"", ""wheelchair"": ""no"", ""wikidata"": ""Q111392194""}","89 Daly Avenue, Ottawa Unknown",1.0352668081268463,"Swiss Hotel hotel Unknown 89 Daly Avenue, Ottawa Unknown {""@id"": ""node/408440359"", ""addr:housenumber"": ""89"", ""addr:street"": ""Daly Avenue"", ""email"": ""info@swisshotel.ca"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""name"": ""Swiss Hotel"", ""phone"": ""+1 613-237-0335"", ""price"": ""CAD 130"", ""smoking"": ""no"", ""stars"": ""3"", ""tourism"": ""hotel"", ""website"": ""https://swisshotel.ca/"", ""wheelchair"": ""no"", ""wikidata"": ""Q111392194""}",hotel,,,,Unknown,,,,False
