osm_type,osm_id,name,place_type,amenity,tourism,cuisine,lat,lon,addr_housenumber,addr_street,addr_city,addr_postcode,address,phone,website,opening_hours,wheelchair,brand,source,tags_json,address_clean,dist_to_center_km,text,eval_label,google_rating,google_user_rating_count,rating_source,google_match_score,google_place_id,google_photo_name,google_photo_url,google_photo_attribution,google_photo_match_score
way,380253018,Al's Diner,restaurant,restaurant,Unknown,breakfast,45.377865,-75.749738,834,Clyde Avenue North,Ottawa,Unknown,834 Clyde Avenue North,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/380253018"", ""addr:housenumber"": ""834"", ""addr:street"": ""Clyde Avenue North"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""breakfast"", ""delivery"": ""no"", ""name"": ""Al's Diner"", ""source"": ""City of Ottawa"", ""takeaway"": ""yes"", ""@geometry"": ""center""}","834 Clyde Avenue North, Ottawa Unknown",6.3535806416265626,"Al's Diner restaurant breakfast 834 Clyde Avenue North, Ottawa Unknown {""@id"": ""way/380253018"", ""addr:housenumber"": ""834"", ""addr:street"": ""Clyde Avenue North"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""breakfast"", ""delivery"": ""no"", ""name"": ""Al's Diner"", ""source"": ""City of Ottawa"", ""takeaway"": ""yes"", ""@geometry"": ""center""}",breakfast,4.4,1518.0,google_places_api,0.9281,ChIJv-8SbLwGzkwRNpXRYaIFEDw,places/ChIJv-8SbLwGzkwRNpXRYaIFEDw/photos/ATCDNfX-9DkxBL1ThHKlccRvoBAs8pUC-BSBA2qTpvuq4g_fsdUjE-CdNiTC18wNlIWVN4FSHPZ6qeIym0Y3P4TOzGgNSIYilwzmj43SNhAmFGgMwZiaCMDBz5QxZAR2c-5O-chBfqV134w0vyrakTgYqh40f9fNcoqQqjJWyUMTK488iIq_hdcUv75zR99dTs-J6fPIpl7exOAxjhMQN8Ko3rKbyZ99Uz3_8W4PiMdhVsNMSNxjbbXZra8daoQ0KJD3rx6TFBPnOJRj21Uyu11m4BqufuaByWzYoGoPPd-4y1328w,https://places.googleapis.com/v1/places/ChIJv-8SbLwGzkwRNpXRYaIFEDw/photos/ATCDNfX-9DkxBL1ThHKlccRvoBAs8pUC-BSBA2qTpvuq4g_fsdUjE-CdNiTC18wNlIWVN4FSHPZ6qeIym0Y3P4TOzGgNSIYilwzmj43SNhAmFGgMwZiaCMDBz5QxZAR2c-5O-chBfqV134w0vyrakTgYqh40f9fNcoqQqjJWyUMTK488iIq_hdcUv75zR99dTs-J6fPIpl7exOAxjhMQN8Ko3rKbyZ99Uz3_8W4PiMdhVsNMSNxjbbXZra8daoQ0KJD3rx6TFBPnOJRj21Uyu11m4BqufuaByWzYoGoPPd-4y1328w/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Al's Diner,0.9281
way,385064079,Sharpfle Waffle,restaurant,restaurant,Unknown,korean;waffle,45.4072095,-75.7305065,173,Hinchey Avenue,Ottawa,Unknown,173 Hinchey Avenue,,,"Mo,Th-Su 10:00-18:00; Tu-We 10:00-17:00",Unknown,Unknown,,"{""@id"": ""way/385064079"", ""addr:housenumber"": ""173"", ""addr:street"": ""Hinchey Avenue"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""check_date"": ""2024-12-17"", ""cuisine"": ""korean;waffle"", ""name"": ""Sharpfle Waffle"", ""opening_hours"": ""Mo,Th-Su 10:00-18:00; Tu-We 10:00-17:00"", ""@geometry"": ""center""}","173 Hinchey Avenue, Ottawa Unknown",3.0469391447585306,"Sharpfle Waffle restaurant korean;waffle 173 Hinchey Avenue, Ottawa Unknown {""@id"": ""way/385064079"", ""addr:housenumber"": ""173"", ""addr:street"": ""Hinchey Avenue"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""check_date"": ""2024-12-17"", ""cuisine"": ""korean;waffle"", ""name"": ""Sharpfle Waffle"", ""opening_hours"": ""Mo,Th-Su 10:00-18:00; Tu-We 10:00-17:00"", ""@geometry"": ""center""}",korean;waffle,4.8,668.0,google_places_api,0.9384,ChIJqydSUzQFzkwRwqHCPXvNGZs,places/ChIJqydSUzQFzkwRwqHCPXvNGZs/photos/ATCDNfVUX79eIraqmHWcfqYmFSkwHgRp6YX5L_8jGa8vkLDr3l9978h-zoa7myOXRGqJJ7mH0oZf5TyOMh60pdo3_ExYLVhDlomchBNM7Gw1FNo71xc-fvQzxdf9wdOBnWNWtVSC2CGl7J-6wLieukapahpqWdnLrRU4_K4ep7LRWZA7wzRPr1Sfey4bFUjR1x54sWz31lwuYQ-oM0ivdvegVXXARgA9ahMd3ySKg5t3-pVFcpDKC66i33IY9U7q7ypafdKh99HelQiA1BwYgiaNwA5jtrrSwtAVMI9y4drV9Bs37A,https://places.googleapis.com/v1/places/ChIJqydSUzQFzkwRwqHCPXvNGZs/photos/ATCDNfVUX79eIraqmHWcfqYmFSkwHgRp6YX5L_8jGa8vkLDr3l9978h-zoa7myOXRGqJJ7mH0oZf5TyOMh60pdo3_ExYLVhDlomchBNM7Gw1FNo71xc-fvQzxdf9wdOBnWNWtVSC2CGl7J-6wLieukapahpqWdnLrRU4_K4ep7LRWZA7wzRPr1Sfey4bFUjR1x54sWz31lwuYQ-oM0ivdvegVXXARgA9ahMd3ySKg5t3-pVFcpDKC66i33IY9U7q7ypafdKh99HelQiA1BwYgiaNwA5jtrrSwtAVMI9y4drV9Bs37A/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Sharpfle Waffle,0.9384
way,387943099,Cumberland pizza,restaurant,restaurant,Unknown,pizza,45.4299768,-75.6845292,152,Nelson Street,Ottawa,Unknown,152 Nelson Street,,,,Unknown,Unknown,,"{""@id"": ""way/387943099"", ""addr:housenumber"": ""152"", ""addr:street"": ""Nelson Street"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""cuisine"": ""pizza"", ""name"": ""Cumberland pizza"", ""takeaway"": ""yes"", ""@geometry"": ""center""}","152 Nelson Street, Ottawa Unknown",1.36610468954381,"Cumberland pizza restaurant pizza 152 Nelson Street, Ottawa Unknown {""@id"": ""way/387943099"", ""addr:housenumber"": ""152"", ""addr:street"": ""Nelson Street"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""cuisine"": ""pizza"", ""name"": ""Cumberland pizza"", ""takeaway"": ""yes"", ""@geometry"": ""center""}",pizza,4.8,623.0,google_places_api,0.9394,ChIJ0U1mwQQFzkwRWhPG7i7sEgo,places/ChIJ0U1mwQQFzkwRWhPG7i7sEgo/photos/ATCDNfWikXrSNP6d6SXbnBpu_xqj1_xvurhIQfp3CWOpCgTB13-U4gf4iM7wffLDFQfMQAFx9Oc3zcQ6ry6gxgf-THbG0nej2tEg5Q0Vpp-wr2GU-ZXyCvkTis89TrJFBlkjeh3D8MhLIYc9-MvtsoXwN9xa48MuQL6XMBdGzNYx8vQkkX0xXj8cqenaYgOPuugaKWcYrRW0esmO7jH076DADIpuS85PHZ7nvjHKVl671XdGhpQptES_GCUgl5yr9vS6Z0KAYyNztTeuUK32LvfKCuss5w_ZMovmM1tL3NnT1EUreQ,https://places.googleapis.com/v1/places/ChIJ0U1mwQQFzkwRWhPG7i7sEgo/photos/ATCDNfWikXrSNP6d6SXbnBpu_xqj1_xvurhIQfp3CWOpCgTB13-U4gf4iM7wffLDFQfMQAFx9Oc3zcQ6ry6gxgf-THbG0nej2tEg5Q0Vpp-wr2GU-ZXyCvkTis89TrJFBlkjeh3D8MhLIYc9-MvtsoXwN9xa48MuQL6XMBdGzNYx8vQkkX0xXj8cqenaYgOPuugaKWcYrRW0esmO7jH076DADIpuS85PHZ7nvjHKVl671XdGhpQptES_GCUgl5yr9vS6Z0KAYyNztTeuUK32LvfKCuss5w_ZMovmM1tL3NnT1EUreQ/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Cumberland Pizza,0.9394
way,394672022,Beacon Hill Motel,motel,Unknown,motel,Unknown,45.445961,-75.6133685,1668,Montréal Road,Ottawa,Unknown,1668 Montréal Road,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/394672022"", ""addr:housenumber"": ""1668"", ""addr:street"": ""Montréal Road"", ""building"": ""hotel"", ""name"": ""Beacon Hill Motel"", ""source"": ""City of Ottawa"", ""tourism"": ""motel"", ""@geometry"": ""center""}","1668 Montréal Road, Ottawa Unknown",7.084262024933673,"Beacon Hill Motel motel Unknown 1668 Montréal Road, Ottawa Unknown {""@id"": ""way/394672022"", ""addr:housenumber"": ""1668"", ""addr:street"": ""Montréal Road"", ""building"": ""hotel"", ""name"": ""Beacon Hill Motel"", ""source"": ""City of Ottawa"", ""tourism"": ""motel"", ""@geometry"": ""center""}",motel,3.1,150.0,google_places_api,0.9122,ChIJqXKU4-MPzkwRGyCoXDT6L5I,places/ChIJqXKU4-MPzkwRGyCoXDT6L5I/photos/ATCDNfWoVArqSR7fS_nDF6dnknrLVuuA53M90Jnr5UWHfXVvXsL_WyT51YZy382OiWeYPJ8tO34heiROq6_XT_cCGAhm6dDHlXD5r0PMpNt1aZAV2-f8scGO93rn6YS6snG4hnDju6A4dt0TEAbbzNAEq2TSn5M9VHjB_UXXiyYlDA26AlqQTet088kScyvNDIpGz8VUF1vu0P_Avr-EY8ntC_ixvT0T0NHVUlf1IClshxg0vXBjxRXW3-8pg3ukKNDOOc5NOvJCUmg37oMQIMbzapYwglezcqYj-uBZ4hQRObvDS55yHRj2jm3U60xxtj934TDsDG7fRmInlohz7Y3iKykOdwcCSODiwrPFzfEDCvHofSxif1LHOb_EnR0Co1WF4463owZ73sLv7gCFWzQNnlbYqLxWjtGDOpx8tRCRrNeiSs4,https://places.googleapis.com/v1/places/ChIJqXKU4-MPzkwRGyCoXDT6L5I/photos/ATCDNfWoVArqSR7fS_nDF6dnknrLVuuA53M90Jnr5UWHfXVvXsL_WyT51YZy382OiWeYPJ8tO34heiROq6_XT_cCGAhm6dDHlXD5r0PMpNt1aZAV2-f8scGO93rn6YS6snG4hnDju6A4dt0TEAbbzNAEq2TSn5M9VHjB_UXXiyYlDA26AlqQTet088kScyvNDIpGz8VUF1vu0P_Avr-EY8ntC_ixvT0T0NHVUlf1IClshxg0vXBjxRXW3-8pg3ukKNDOOc5NOvJCUmg37oMQIMbzapYwglezcqYj-uBZ4hQRObvDS55yHRj2jm3U60xxtj934TDsDG7fRmInlohz7Y3iKykOdwcCSODiwrPFzfEDCvHofSxif1LHOb_EnR0Co1WF4463owZ73sLv7gCFWzQNnlbYqLxWjtGDOpx8tRCRrNeiSs4/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Muaz Alsrouji,0.9122
way,402363821,Mati,restaurant,restaurant,Unknown,international,45.4000214,-75.7094059,428,Preston Street,Ottawa,Unknown,428 Preston Street,+1-613-569-9998,,,Unknown,Unknown,survey,"{""@id"": ""way/402363821"", ""addr:housenumber"": ""428"", ""addr:street"": ""Preston Street"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""international"", ""mapillary"": ""4485818491447210"", ""name"": ""Mati"", ""phone"": ""+1-613-569-9998"", ""source"": ""survey"", ""@geometry"": ""center""}","428 Preston Street, Ottawa Unknown",2.571355217998529,"Mati restaurant international 428 Preston Street, Ottawa Unknown {""@id"": ""way/402363821"", ""addr:housenumber"": ""428"", ""addr:street"": ""Preston Street"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""international"", ""mapillary"": ""4485818491447210"", ""name"": ""Mati"", ""phone"": ""+1-613-569-9998"", ""source"": ""survey"", ""@geometry"": ""center""}",international,4.4,1387.0,google_places_api,0.9281,ChIJ1bAWYjMEzkwR8ZrAy5cWKSM,places/ChIJ1bAWYjMEzkwR8ZrAy5cWKSM/photos/ATCDNfW-2jrDWIShtcxxue3HUcdHQedyZnsiClEaQqvexG8sjr2wUOyFgmmfEmeFsa0294UE5w8xG4xmEVRPdZOLPGL_FAUL64gsAI8u30FXq7gn6dvvjEOF2eeD9BpvvfvB4BEQEXBsh0L6nz6viEXmbG5fHRjLkoJ7WVP63v5utZfOT2HnHsmwqpncyRh9XcBcONln_P-1Q8zXGq9EbQKd2fcvGDGi4DiWI39IX86H119_z-B-juEZf5MgwqodOwPl6O29_WGMLRhkidiJiC_wdzSwtOj6dYFVous3irPB0bP0iQ,https://places.googleapis.com/v1/places/ChIJ1bAWYjMEzkwR8ZrAy5cWKSM/photos/ATCDNfW-2jrDWIShtcxxue3HUcdHQedyZnsiClEaQqvexG8sjr2wUOyFgmmfEmeFsa0294UE5w8xG4xmEVRPdZOLPGL_FAUL64gsAI8u30FXq7gn6dvvjEOF2eeD9BpvvfvB4BEQEXBsh0L6nz6viEXmbG5fHRjLkoJ7WVP63v5utZfOT2HnHsmwqpncyRh9XcBcONln_P-1Q8zXGq9EbQKd2fcvGDGi4DiWI39IX86H119_z-B-juEZf5MgwqodOwPl6O29_WGMLRhkidiJiC_wdzSwtOj6dYFVous3irPB0bP0iQ/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Mati,0.9281
node,408440359,Swiss Hotel,hotel,Unknown,hotel,Unknown,45.4269258,-75.68642,89,Daly Avenue,Ottawa,Unknown,89 Daly Avenue,+1 613-237-0335,https://swisshotel.ca/,,no,Unknown,,"{""@id"": ""node/408440359"", ""addr:housenumber"": ""89"", ""addr:street"": ""Daly Avenue"", ""email"": ""info@swisshotel.ca"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""name"": ""Swiss Hotel"", ""phone"": ""+1 613-237-0335"", ""price"": ""CAD 130"", ""smoking"": ""no"", ""stars"": ""3"", ""tourism"": ""hotel"", ""website"": ""https://swisshotel.ca/"", ""wheelchair"": ""no"", ""wikidata"": ""Q111392194""}","89 Daly Avenue, Ottawa Unknown",1.0352668081268463,"Swiss Hotel hotel Unknown 89 Daly Avenue, Ottawa Unknown {""@id"": ""node/408440359"", ""addr:housenumber"": ""89"", ""addr:street"": ""Daly Avenue"", ""email"": ""info@swisshotel.ca"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""name"": ""Swiss Hotel"", ""phone"": ""+1 613-237-0335"", ""price"": ""CAD 130"", ""smoking"": ""no"", ""stars"": ""3"", ""tourism"": ""hotel"", ""website"": ""https://swisshotel.ca/"", ""wheelchair"": ""no"", ""wikidata"": ""Q111392194""}",hotel,4.3,349.0,google_places_api,0.9385,ChIJrVgDDgQFzkwRjQUxNIvyCZE,places/ChIJrVgDDgQFzkwRjQUxNIvyCZE/photos/ATCDNfWyYmK8NtmT0RYk5toY407XdEkgWdgQfsLNarmZ9KaYaC0h6UCZ_FvkrHpN9SAECiiADoZ8HsR-1OAQgcPrTmJvbgl0EGyuLgAjhunlvCibW2hjXNb5uSTWrG3f6CN5hqCLZY8xrRE3d9L0Udf_q-3nmjQZBEn0gL-yCz9mSZRMVPq6-gqeIVrDJu-UxSvgr4-u0sPbp_nBbgWtpG-VhdcNGErwG4aTBsV9MX8sInNjONFgLDhE41XYVhgp7yei6twoBFaRCHKxE918pcnDjA2y-PFNiAIBxLw_yMKnths,https://places.googleapis.com/v1/places/ChIJrVgDDgQFzkwRjQUxNIvyCZE/photos/ATCDNfWyYmK8NtmT0RYk5toY407XdEkgWdgQfsLNarmZ9KaYaC0h6UCZ_FvkrHpN9SAECiiADoZ8HsR-1OAQgcPrTmJvbgl0EGyuLgAjhunlvCibW2hjXNb5uSTWrG3f6CN5hqCLZY8xrRE3d9L0Udf_q-3nmjQZBEn0gL-yCz9mSZRMVPq6-gqeIVrDJu-UxSvgr4-u0sPbp_nBbgWtpG-VhdcNGErwG4aTBsV9MX8sInNjONFgLDhE41XYVhgp7yei6twoBFaRCHKxE918pcnDjA2y-PFNiAIBxLw_yMKnths/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Swiss Hotel,0.9385
way,421705740,Shoeless Joe's,restaurant,restaurant,Unknown,grill,45.4608633,-75.4864982,4444,Innes Road,Ottawa,Unknown,4444 Innes Road,,,,Unknown,Shoeless Joe's,,"{""@id"": ""way/421705740"", ""addr:housenumber"": ""4444"", ""addr:street"": ""Innes Road"", ""amenity"": ""restaurant"", ""brand"": ""Shoeless Joe's"", ""brand:wikidata"": ""Q106195639"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""grill"", ""name"": ""Shoeless Joe's"", ""@geometry"": ""center""}","4444 Innes Road, Ottawa Unknown",17.01145904358525,"Shoeless Joe's restaurant grill 4444 Innes Road, Ottawa Unknown {""@id"": ""way/421705740"", ""addr:housenumber"": ""4444"", ""addr:street"": ""Innes Road"", ""amenity"": ""restaurant"", ""brand"": ""Shoeless Joe's"", ""brand:wikidata"": ""Q106195639"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""grill"", ""name"": ""Shoeless Joe's"", ""@geometry"": ""center""}",grill,,,,,,,,,
way,422903536,Colonnade Pizza,restaurant,restaurant,Unknown,pizza,45.2857546,-75.7560492,896,Greenbank Road,Ottawa,K2J 1S8,896 Greenbank Road,+1-613-825-8100,https://www.colonnadepizza.com/,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/422903536"", ""addr:housenumber"": ""896"", ""addr:postcode"": ""K2J 1S8"", ""addr:street"": ""Greenbank Road"", ""addr:unit"": ""5"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:start_date"": ""2002..2005"", ""cuisine"": ""pizza"", ""name"": ""Colonnade Pizza"", ""phone"": ""+1-613-825-8100"", ""source"": ""City of Ottawa"", ""website"": ""https://www.colonnadepizza.com/"", ""@geometry"": ""center""}","896 Greenbank Road, Ottawa K2J 1S8",15.779124318243989,"Colonnade Pizza restaurant pizza 896 Greenbank Road, Ottawa K2J 1S8 {""@id"": ""way/422903536"", ""addr:housenumber"": ""896"", ""addr:postcode"": ""K2J 1S8"", ""addr:street"": ""Greenbank Road"", ""addr:unit"": ""5"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:start_date"": ""2002..2005"", ""cuisine"": ""pizza"", ""name"": ""Colonnade Pizza"", ""phone"": ""+1-613-825-8100"", ""source"": ""City of Ottawa"", ""website"": ""https://www.colonnadepizza.com/"", ""@geometry"": ""center""}",pizza,,,,,,,,,
way,429219055,Lone Star Texas Grill,restaurant,restaurant,Unknown,tex-mex,45.2699045,-75.7814606,4275,Strandherd Drive,Ottawa,K2J 6E5,4275 Strandherd Drive,+1-613-693-0323,https://www.lonestartexasgrill.com/,"Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00, Su 11:00-22:00",Unknown,Lone Star Texas Grill,,"{""@id"": ""way/429219055"", ""addr:housenumber"": ""4275"", ""addr:postcode"": ""K2J 6E5"", ""addr:street"": ""Strandherd Drive"", ""amenity"": ""restaurant"", ""brand"": ""Lone Star Texas Grill"", ""brand:wikidata"": ""Q133255608"", ""building"": ""retail"", ""building:start_date"": ""2017..2019"", ""cuisine"": ""tex-mex"", ""email"": ""barrhaven@lonestartexasgrill.com"", ""name"": ""Lone Star Texas Grill"", ""opening_hours"": ""Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00, Su 11:00-22:00"", ""phone"": ""+1-613-693-0323"", ""website"": ""https://www.lonestartexasgrill.com/"", ""@geometry"": ""center""}","4275 Strandherd Drive, Ottawa K2J 6E5",18.09721750849652,"Lone Star Texas Grill restaurant tex-mex 4275 Strandherd Drive, Ottawa K2J 6E5 {""@id"": ""way/429219055"", ""addr:housenumber"": ""4275"", ""addr:postcode"": ""K2J 6E5"", ""addr:street"": ""Strandherd Drive"", ""amenity"": ""restaurant"", ""brand"": ""Lone Star Texas Grill"", ""brand:wikidata"": ""Q133255608"", ""building"": ""retail"", ""building:start_date"": ""2017..2019"", ""cuisine"": ""tex-mex"", ""email"": ""barrhaven@lonestartexasgrill.com"", ""name"": ""Lone Star Texas Grill"", ""opening_hours"": ""Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00, Su 11:00-22:00"", ""phone"": ""+1-613-693-0323"", ""website"": ""https://www.lonestartexasgrill.com/"", ""@geometry"": ""center""}",tex-mex,4.0,2255.0,google_places_api,0.8346,ChIJneB3dlr8zUwR_utzwaRPREI,places/ChIJneB3dlr8zUwR_utzwaRPREI/photos/ATCDNfV0TeE_o58eGPi9W146smDW0ElHQ9SrAOARdsqeKNRa_sMgrOZChC8lWt8hOvuXm8S1yVuSEtxnxcAjyktSum5jF8iNHFxj-LyV6639Cp6CEfOw3Qpu9UD4eTPGbMEEJ7BvcwsEwetCyYiBs2OhMXu5wDSSF2TaX_iMhl81nEjENlt_VI4kGx7NOCslxktZWFw7pWgXh8txp-eMhMmxd0J6PedWkmW5ioJQCDsfplpuotvrmmzciCb3VAcFdRslXhkvTmiHVhPjVVRqMHwbjNUuoKTxlI3jlkFUhAAfVTbjMw,https://places.googleapis.com/v1/places/ChIJneB3dlr8zUwR_utzwaRPREI/photos/ATCDNfV0TeE_o58eGPi9W146smDW0ElHQ9SrAOARdsqeKNRa_sMgrOZChC8lWt8hOvuXm8S1yVuSEtxnxcAjyktSum5jF8iNHFxj-LyV6639Cp6CEfOw3Qpu9UD4eTPGbMEEJ7BvcwsEwetCyYiBs2OhMXu5wDSSF2TaX_iMhl81nEjENlt_VI4kGx7NOCslxktZWFw7pWgXh8txp-eMhMmxd0J6PedWkmW5ioJQCDsfplpuotvrmmzciCb3VAcFdRslXhkvTmiHVhPjVVRqMHwbjNUuoKTxlI3jlkFUhAAfVTbjMw/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Lone Star Texas Grill Barrhaven,0.8346
way,429219056,State & Main,restaurant,restaurant,Unknown,american,45.2689515,-75.7808826,4235,Strandherd Drive,Ottawa,Unknown,4235 Strandherd Drive,,https://www.stateandmain.ca/,,Unknown,State & Main,,"{""@id"": ""way/429219056"", ""addr:housenumber"": ""4235"", ""addr:street"": ""Strandherd Drive"", ""amenity"": ""restaurant"", ""brand"": ""State & Main"", ""brand:wikidata"": ""Q118744509"", ""brand:wikipedia"": ""en:State & Main"", ""building"": ""retail"", ""building:start_date"": ""2023"", ""cuisine"": ""american"", ""name"": ""State & Main"", ""website"": ""https://www.stateandmain.ca/"", ""@geometry"": ""center""}","4235 Strandherd Drive, Ottawa Unknown",18.179684278841616,"State & Main restaurant american 4235 Strandherd Drive, Ottawa Unknown {""@id"": ""way/429219056"", ""addr:housenumber"": ""4235"", ""addr:street"": ""Strandherd Drive"", ""amenity"": ""restaurant"", ""brand"": ""State & Main"", ""brand:wikidata"": ""Q118744509"", ""brand:wikipedia"": ""en:State & Main"", ""building"": ""retail"", ""building:start_date"": ""2023"", ""cuisine"": ""american"", ""name"": ""State & Main"", ""website"": ""https://www.stateandmain.ca/"", ""@geometry"": ""center""}",american,4.5,798.0,google_places_api,0.9307,ChIJDVhWBhn9zUwRpFfIaTFVLqo,places/ChIJDVhWBhn9zUwRpFfIaTFVLqo/photos/ATCDNfUcs7SAkYVLrcfNlVP8CWe3BY4Jtwqhpf6sbg4h0VfsSGJhz3eid6tQiKHewwV7UXkYixiKco3jHYXsTaoacclYl-oBfe_MVKHhTt484zq9cVsc6ii3cMIBDdhZFRjptAncvsp0ttQO-EH03MxMPz2RzEcm25adT-xM4wev2huWXGvcjNYerCyIEkKWJYpt2vavIr_bCdX0Qlx-Tl5U0F9p6_Mr8bAHD9NwLYqbYCzdXl7zK3Ah9jXdqDOIem05fFYA3SRn8L0fVPB1JoIXSuAdZebCxsQgVEThXZQXTxXLvZc6OUcR4X81OBNwQV5OtVv-hfm_L86B9uPqzlILtV4sHU1asuUgTflePAgqGSxWYW4ImTCWgRoVNU89Jbai9L6Hyo4dGLFSudsAnZMVMyt4q2_1J8D6HwZ0HZutpFgvKA,https://places.googleapis.com/v1/places/ChIJDVhWBhn9zUwRpFfIaTFVLqo/photos/ATCDNfUcs7SAkYVLrcfNlVP8CWe3BY4Jtwqhpf6sbg4h0VfsSGJhz3eid6tQiKHewwV7UXkYixiKco3jHYXsTaoacclYl-oBfe_MVKHhTt484zq9cVsc6ii3cMIBDdhZFRjptAncvsp0ttQO-EH03MxMPz2RzEcm25adT-xM4wev2huWXGvcjNYerCyIEkKWJYpt2vavIr_bCdX0Qlx-Tl5U0F9p6_Mr8bAHD9NwLYqbYCzdXl7zK3Ah9jXdqDOIem05fFYA3SRn8L0fVPB1JoIXSuAdZebCxsQgVEThXZQXTxXLvZc6OUcR4X81OBNwQV5OtVv-hfm_L86B9uPqzlILtV4sHU1asuUgTflePAgqGSxWYW4ImTCWgRoVNU89Jbai9L6Hyo4dGLFSudsAnZMVMyt4q2_1J8D6HwZ0HZutpFgvKA/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Alex S,0.9307
way,429219057,Montana's,restaurant,restaurant,Unknown,barbecue,45.269206,-75.7807845,4245,Strandherd Drive,Ottawa,Unknown,4245 Strandherd Drive,,,,Unknown,Montana's,,"{""@id"": ""way/429219057"", ""addr:housenumber"": ""4245"", ""addr:street"": ""Strandherd Drive"", ""amenity"": ""restaurant"", ""brand"": ""Montana's"", ""brand:wikidata"": ""Q17022490"", ""brand:wikipedia"": ""en:Montana's BBQ & Bar"", ""building"": ""retail"", ""building:start_date"": ""2017..2019"", ""cuisine"": ""barbecue"", ""name"": ""Montana's"", ""official_name"": ""Montana's BBQ & Bar"", ""@geometry"": ""center""}","4245 Strandherd Drive, Ottawa Unknown",18.150516689412253,"Montana's restaurant barbecue 4245 Strandherd Drive, Ottawa Unknown {""@id"": ""way/429219057"", ""addr:housenumber"": ""4245"", ""addr:street"": ""Strandherd Drive"", ""amenity"": ""restaurant"", ""brand"": ""Montana's"", ""brand:wikidata"": ""Q17022490"", ""brand:wikipedia"": ""en:Montana's BBQ & Bar"", ""building"": ""retail"", ""building:start_date"": ""2017..2019"", ""cuisine"": ""barbecue"", ""name"": ""Montana's"", ""official_name"": ""Montana's BBQ & Bar"", ""@geometry"": ""center""}",barbecue,,,,,,,,,
